section,token,pos,count
body,mindful,JJ,1
body,minds,NNS,1
body,mine,JJ,2
body,mine,NN,5
body,mingled,VBN,1
body,miniar,NN,1
body,miniatures,NNS,2
body,minute,NN,4
body,minutely,RB,2
body,minutes,NNS,24
body,miraculous,JJ,1
body,mirth,NN,1
body,mischief,NN,2
body,mischievously,RB,1
body,misconduct,NN,2
body,miserable,JJ,2
body,miserably,RB,1
body,miseries,NNS,1
body,misery,NN,12
body,misfortune,NN,5
body,misfortunes,NNS,5
body,misled,VBN,1
body,mismanagement,NN,1
body,misrepresentation,NN,1
body,misrepresented,VBN,1
body,miss,VB,1
body,missed,VBD,1
body,missed,VBN,2
body,missent,JJ,2
body,missing,VBG,1
body,missish,JJ,1
body,mistake,NN,2
body,mistaken,JJ,10
body,mistaken,VBN,2
body,mistress,NN,5
body,misunderstood,VBN,3
body,mix,VB,1
body,mixed,VBN,1
body,mode,NN,4
body,moderate,JJ,2
body,moderation,NN,2
body,modest,JJ,1
body,modesty,NN,2
body,moment,NN,46
body,momentary,JJ,2
body,moments,NNS,8
body,money,NN,17
body,monosyllable,NN,1
body,month,NN,4
body,monthly,JJ,1
body,months,NNS,17
body,moral,JJ,3
body,moralize,VB,1
body,more,JJR,62
body,more,RBR,111
body,moreover,RB,5
body,morning,NN,44
body,mornings,NNS,1
body,morrow,NN,1
body,mortal,JJ,2
body,mortification,NN,4
body,mortifications,NNS,1
body,mortified,JJ,1
body,mortified,VBD,1
body,mortified,VBN,2
body,mortifies,VBZ,1
body,mortifying,JJ,3
body,most,JJS,8
body,most,RBS,76
body,mostly,RB,1
body,mother,NN,79
body,motive,NN,10
body,motives,NNS,3
body,mouth,NN,1
body,moved,VBD,4
body,moving,VBG,2
body,much,JJ,76
body,much,RB,72
body,multitude,NN,1
body,muslin,NN,2
body,muslins,NNS,1
body,must,MD,179
body,mutual,JJ,3
body,my,PRP$,317
body,myrefusing,VBG,1
body,myself,PRP,46
body,mystery,NN,1
body,n't,RB,11
body,n.,NN,1
body,name,NN,22
body,name,VB,2
body,named,VBD,1
body,names,NNS,1
body,naming,VBG,1
body,narrative,NN,1
body,narrow,JJ,1
body,narrowest,JJS,1
body,narrowly,RB,1
body,nasty,JJ,1
body,natural,JJ,12
body,naturally,RB,9
body,nature,NN,10
body,nay,NN,3
body,near,IN,14
body,near,JJ,1
body,near,RB,1
body,nearer,IN,3
body,nearest,JJS,5
body,nearly,RB,3
body,necessarily,RB,2
body,necessary,JJ,14
body,necessity,NN,7
body,nectarines,NNS,1
body,need,MD,4
body,need,NN,2
body,need,VBP,2
body,needed,VBD,1
body,needed,VBN,1
body,negative,JJ,2
body,neglect,NN,5
body,neglected,VBN,1
body,neglecting,VBG,1
body,negligent,JJ,1
body,neighboring,VBG,1
body,neighbors,NNS,2
body,neighbour,NN,1
body,neighbourhood,NN,10
body,neighbouring,JJ,1
body,neighbours,NNS,6
body,neither,CC,12
body,neither,DT,6
body,neither,RB,2
body,nephew,NN,18
body,nervous,JJ,1
body,nettled,VBD,1
body,never,RB,112
body,nevermore,NN,1
body,new,JJ,9
body,newly-born,JJ,1
body,news,NN,24
body,next,JJ,30
body,nibrasitg,NN,1
body,nice,JJ,3
body,nicest,JJS,1
body,niece,NN,20
body,nieces,NNS,2
body,night,NN,22
body,nightcap,NN,1
body,nine,CD,1
body,no,DT,218
body,no,RB,18
body,noble,JJ,6
body,nobler,JJ,1
body,noblest,JJS,1
body,nobody,NN,5
body,noisy,JJ,2
body,none,NN,9
body,nonsensical,JJ,1
body,noon,NN,1
body,nor,CC,39
body,northern,JJ,2
body,northward,RB,2
body,nose,NN,1
body,not,RB,730
body,note,NN,1
body,notes,NNS,1
body,nothing,NN,86
body,notice,NN,5
body,noticed,VBD,1
body,noticed,VBN,6
body,noticing,VBG,1
body,notion,NN,4
body,notions,NNS,2
body,novelty,NN,2
body,now,RB,127
body,nowadays,RB,1
body,num,NN,1
body,number,NN,1
body,numerous,JJ,1
body,nuptials,NNS,3
body,o'clock,RB,2
body,oaks,NNS,1
body,obeisance,NN,1
body,obey,VB,1
body,obeyed,VBD,1
body,obeyed,VBN,2
body,object,NN,24
body,object,VB,3
body,objection,NN,5
body,objectionable,JJ,1
body,objections,NNS,7
body,objects,NNS,5
body,obligation,NN,6
body,obligations,NNS,2
body,oblige,VB,2
body,obliged,VBD,1
body,obliged,VBN,13
body,obliging,VBG,1
body,obligingly,RB,1
body,obsequious,JJ,1
body,observation,NN,8
body,observations,NNS,1
body,observe,VB,4
body,observed,VBD,5
body,observed,VBN,4
body,observer,NN,2
body,observing,VBG,4
body,obstacles,NNS,2
body,obstinacy,NN,1
body,obstinate,JJ,2
body,obtain,VB,3
body,obtained,VBN,1
body,obtruded,JJ,1
body,obtruded,VBD,1
body,obvious,JJ,1
body,occasion,NN,17
body,occasion,VB,1
body,occasional,JJ,2
body,occasionally,RB,5
body,occasioned,VBN,2
body,occasions,NNS,3
body,occupied,JJ,1
body,occupied,VBD,1
body,occupied,VBN,1
body,occupy,VB,1
body,occur,VB,1
body,occurred,VBD,8
body,occurred,VBN,4
body,occurrences,NNS,2
body,of,IN,1873
body,off,IN,1
body,off,RB,9
body,off,RP,32
body,offence,NN,2
body,offences,NNS,2
body,offend,VB,1
body,offended,VBD,2
body,offended,VBN,1
body,offending,VBG,2
body,offensive,JJ,1
body,offer,NN,5
body,offer,VB,6
body,offered,VBD,1
body,offered,VBN,1
body,offering,VBG,2
body,offers,NNS,2
body,office,NN,1
body,officer,NN,4
body,officers,NNS,9
body,officious,JJ,2
body,officiousness,NN,1
body,often,RB,35
body,oftener,RB,1
body,oh,UH,2
body,old,JJ,8
body,older,JJR,1
body,olive-branch,JJ,1
body,omen,NN,1
body,on,IN,380
body,on,RP,5
body,once,RB,32
body,one,CD,128
body,one,NN,12
body,one,PRP,5
body,ones,NNS,1
body,only,JJ,6
body,only,RB,105
body,open,JJ,8
body,open,VB,3
body,opened,VBD,8
body,opened,VBN,2
body,opening,NN,3
body,opening,VBG,5
body,openly,RB,3
body,openness,NN,2
body,operated,VBN,1
body,opinion,NN,29
body,opinions,NNS,4
body,opportunities,NNS,1
body,opportunity,NN,13
body,oppose,VB,1
body,opposed,VBD,1
body,opposed,VBN,2
body,opposite,JJ,5
body,opposition,NN,2
body,oppressed,VBD,1
body,oppressed,VBN,1
body,oppressively,RB,1
body,or,CC,161
body,ordained,VBN,1
body,order,NN,1
body,order,VB,2
body,ordered,VBN,3
body,orders,NNS,5
body,ordinary,JJ,1
body,original,JJ,2
body,originate,VB,1
body,originated,VBD,1
body,originated,VBN,1
body,ornaments,NNS,1
body,ost,NN,1
body,other,JJ,117
body,others,NNS,30
body,otherwise,RB,5
body,ought,MD,28
body,our,PRP$,38
body,ours,PRP,2
body,ourselves,PRP,4
body,out,IN,27
body,out,RB,1
body,out,RP,43
body,outI,NNP,1
body,outlived,VBD,1
body,outstrip,VB,1
body,outstripped,VBD,1
body,over,IN,38
body,over,RB,4
body,over,RP,2
body,overbearing,JJ,1
body,overcame,VBD,2
body,overcome,VB,2
body,overcome,VBN,5
body,overcoming,VBG,1
body,overflowing,VBG,1
body,overflows,VBZ,1
body,overlook,VB,3
body,overlooked,VBN,2
body,overpowered,VBN,2
body,overrated,VBN,1
body,overruled,VBN,1
body,overset,VBN,1
body,overspread,VBD,1
body,overspread,VBN,1
body,overspreading,VBG,1
body,overtaken,VBN,1
body,overthrow,VB,1
body,overthrown,VBN,3
body,overtook,VBD,1
body,owe,VB,2
body,owe,VBP,2
body,owed,VBD,5
body,owes,VBZ,1
body,owing,JJ,1
body,owing,VBG,2
body,own,JJ,87
body,own,VB,4
body,owned,VBD,2
body,owner,NN,3
body,pack,VB,1
body,packed,VBN,1
body,packing,NN,1
body,paddock,NN,3
body,page,NN,1
body,paid,VBD,2
body,paid,VBN,4
body,pain,NN,17
body,painful,JJ,9
body,painfully,RB,2
body,paining,NN,1
body,pains,NNS,4
body,paintings,NNS,1
body,pair,NN,1
body,palatable,JJ,1
body,pale,JJ,3
body,paler,JJR,1
body,paling,NN,1
body,palliation,NN,1
body,panegyric,NN,1
body,panting,VBG,1
body,papa,NN,5
body,paper,NN,4
body,papers,NNS,1
body,parade,NN,2
body,parading,NN,1
body,parasol,NN,2
body,parcels,NNS,2
body,pardon,NN,5
body,parent,NN,1
body,parents,NNS,5
body,parish,NN,2
body,park,NN,8
body,parlor,NN,1
body,parsonage,NN,2
body,part,NN,34
body,part,VB,1
body,partake,VB,2
body,parted,VBD,6
body,parted,VBN,1
body,partial,JJ,4
body,partiality,NN,9
body,participation,NN,1
body,particular,JJ,11
body,particular,NN,1
body,particularly,RB,17
body,particulars,NNS,13
body,parties,NNS,8
body,parting,NN,6
body,partner,NN,2
body,partners,NNS,1
body,partridges,NNS,1
body,parts,NNS,2
body,party,NN,20
body,pass,VB,7
body,passed,VBD,14
body,passed,VBN,18
body,passing,NN,1
body,passing,VBG,6
body,passion,NN,1
body,passions,NNS,1
body,past,JJ,4
body,past,NN,5
body,patched-up,JJ,1
body,path,NN,2
body,pathetic,JJ,1
body,patience,NN,5
body,patron,NN,2
body,patronage,NN,2
body,pause,NN,5
body,paused,VBD,2
body,pauses,VBZ,1
body,pausing,VBG,2
body,pay,VB,3
body,paying,VBG,1
body,payment,NN,1
body,peace,NN,3
body,peaches,NNS,1
body,peculiar,JJ,5
body,peculiarity,NN,1
body,peculiarly,RB,2
body,pecuniary,JJ,2
body,peevish,JJ,1
body,pen,NN,1
body,penetration,NN,2
body,penitent,JJ,1
body,people,NNS,18
body,per,IN,1
body,perceive,VB,4
body,perceived,VBD,3
body,perceived,VBN,6
body,perceiving,VBG,2
body,perceptible,JJ,1
body,perfect,JJ,9
body,perfections,NNS,1
body,perfectly,RB,21
body,perform,VB,1
body,performed,VBN,2
body,perhaps,RB,29
body,period,NN,10
body,permanent,JJ,1
body,permission,NN,4
body,perpetually,RB,2
body,perplexity,NN,1
body,perseverance,NN,1
body,persist,VBP,1
body,persisting,VBG,1
body,person,NN,23
body,personage,NN,1
body,personages,NNS,1
body,personal,JJ,1
body,persons,NNS,4
body,persuade,VB,6
body,persuaded,VBD,6
body,persuaded,VBN,10
body,persuasion,NN,4
body,persuasions,NNS,1
body,perturbation,NN,2
body,perturbed,VBN,1
body,perusal,NN,4
body,perverseness,NN,3
body,petitioned,VBD,1
body,petrified,JJ,1
body,petulance,NN,1
body,phaeton,NN,1
body,philosopher,NN,1
body,philosophic,JJ,1
body,philosophy,NN,5
body,picture,NN,7
body,picture-gallery,NN,1
body,pictures,NNS,1
body,piece,NN,2
body,pieces,NNS,1
body,pin-money,NN,1
body,pitched,VBN,1
body,pitiable,JJ,1
body,pitied,VBD,1
body,pitied,VBN,1
body,pitiful,JJ,1
body,pity,NN,3
body,place,NN,48
body,place,VB,3
body,placed,VBD,1
body,placed,VBN,2
body,places,NNS,2
body,placing,VBG,2
body,plague,VB,1
body,plain,JJ,2
body,plainly,RB,4
body,plan,NN,6
body,planned,VBD,1
body,planning,VBG,1
body,plantation,NN,1
body,play,VB,1
body,playfulness,NN,1
body,playing,VBG,1
body,plays,VBZ,1
body,plead,VB,1
body,pleasant,JJ,5
body,pleasantness,NN,1
body,pleasantry,NN,2
body,please,VB,8
body,pleased,JJ,9
body,pleased,VBD,1
body,pleased,VBN,9
body,pleasing,NN,4
body,pleasing,VBG,7
body,pleasure,NN,40
body,pleasures,NNS,4
body,pledged,VBN,2
body,plentiful,JJ,1
body,pocket,NN,2
body,pocket-book,NN,1
body,point,NN,26
body,pointed,JJ,1
body,pointed,VBD,1
body,pointed,VBN,1
body,pointing,VBG,4
body,points,NNS,1
body,policy,NN,1
body,polite,JJ,1
body,politely,RB,1
body,politeness,NN,9
body,polluted,JJ,1
body,pollution,NN,1
body,ponies,NNS,2
body,poor,JJ,19
body,poorly,RB,1
body,portion,NN,1
body,portraits,NNS,1
body,positions,NNS,1
body,positive,JJ,1
body,possess,VB,1
body,possessed,VBD,1
body,possession,NN,3
body,possibility,NN,5
body,possible,JJ,34
body,possibly,RB,5
body,post,NN,5
body,postilions,NNS,1
body,postponed,VBN,1
body,postscript,NN,2
body,poultry,NN,2
body,pounds,NNS,16
body,pour,VBP,1
body,pouring,VBG,1
body,poverty,NN,2
body,powdering-gown,NN,1
body,power,NN,28
body,powerful,JJ,1
body,powers,NNS,3
body,practice,NN,2
body,praise,NN,6
body,praise,VB,1
body,pray,NN,1
body,pray,VB,3
body,preaching,VBG,2
body,preceded,VBD,1
body,preceding,VBG,2
body,precious,JJ,2
body,precipitate,NN,1
body,precluding,VBG,1
body,predominance,NN,1
body,predominate,VB,1
body,prefer,VB,1
body,prefer,VBP,1
body,preference,NN,4
body,preferment,NN,1
body,preferred,VBD,1
body,preferred,VBN,1
body,prejudice,NN,4
body,prejudiceJane,UNK,1
body,prejudiced,JJ,1
body,prejudices,NNS,2
body,premeditation,NN,1
body,premises,NNS,1
body,preparation,NN,1
body,prepare,VB,4
body,prepared,JJ,1
body,prepared,VBN,4
body,preparing,VBG,4
body,prepossessed,VBN,1
body,prepossession,NN,1
body,presence,NN,4
body,present,JJ,37
body,present,VB,1
body,presentation,NN,1
body,presented,VBN,1
body,presently,RB,1
body,presents,NNS,2
body,preservation,NN,2
body,preserve,VB,4
body,preserved,VBN,1
body,presided,VBD,1
body,press,VB,1
body,pressed,VBN,1
body,pressing,VBG,1
body,presumed,VBN,1
body,presuming,JJ,1
body,presumption,NN,3
body,pretence,NN,1
body,pretend,VB,2
body,pretend,VBP,1
body,pretended,VBD,2
body,pretending,VBG,1
body,pretensions,NNS,3
body,prettier-coloured,JJ,1
body,pretty,RB,10
body,prettyish,JJ,1
body,prevail,VB,1
body,prevailed,VBD,2
body,prevailed,VBN,7
body,prevailing,VBG,2
body,prevent,VB,6
body,prevent,VBP,1
body,prevented,VBD,3
body,prevented,VBN,11
body,previous,JJ,1
body,previously,RB,2
body,prey,NN,2
body,price,NN,1
body,pride,NN,18
body,prided,VBN,1
body,principal,JJ,6
body,principal,NN,2
body,principally,RB,2
body,principle,NN,3
body,principles,NNS,1
body,prior,JJ,1
body,private,JJ,5
body,privately,RB,3
body,privilege,NN,1
body,privileged,JJ,3
body,probabilities,NNS,1
body,probability,NN,6
body,probable,JJ,7
body,probably,RB,10
body,proceed,VB,2
body,proceeded,VBD,6
body,proceeded,VBN,2
body,proceeding,VBG,5
body,proceedings,NNS,1
body,procured,VBD,2
body,procuring,VBG,1
body,prodigiously,RB,3
body,produce,VB,4
body,produced,VBD,2
body,produced,VBN,5
body,professed,VBD,2
body,professed,VBN,1
body,profession,NN,3
body,professions,NNS,3
body,profligacy,NN,1
body,profligate,RB,1
body,profusion,NN,1
body,progress,NN,1
body,prohibited,VBN,1
body,promise,NN,8
body,promise,VB,1
body,promised,VBD,8
body,promised,VBN,1
body,promises,VBZ,2
body,promising,JJ,2
body,promote,VB,2
body,promoted,VBN,1
body,prone,JJ,1
body,pronounce,VB,2
body,pronounced,JJ,2
body,pronounced,VBD,3
body,pronouncing,VBG,1
body,proof,NN,5
body,propensities,NNS,1
body,proper,JJ,9
body,properly,RB,4
body,property,NN,1
body,proportion,NN,1
body,proportionate,JJ,1
body,proportions,NNS,1
body,proposal,NN,6
body,proposals,NNS,5
body,propose,VBP,1
body,proposed,VBD,1
body,proposed,VBN,1
body,proprietor,NN,2
body,propriety,NN,4
body,prospect,NN,4
body,prospects,NNS,2
body,prosperity,NN,2
body,protection,NN,2
body,protest,VB,1
body,protested,VBD,1
body,protesting,VBG,1
body,proud,JJ,10
body,proud,NN,1
body,proudly,RB,1
body,prove,VB,5
body,proved,VBD,6
body,proved,VBN,4
body,provide,VB,2
body,provided,VBN,1
body,proving,NN,1
body,provision,NN,1
body,provocations,NNS,1
body,provoke,VB,4
body,provoked,VBD,1
body,provoked,VBN,1
body,provoking,VBG,1
body,prudence,NN,3
body,prudent,JJ,2
body,prudently,RB,1
body,public,JJ,5
body,public,NN,2
body,publicly,RB,1
body,pull,VB,1
body,punch,NN,1
body,punctual,JJ,2
body,punctuality,NN,2
body,punish,VB,1
body,punishment,NN,1
body,purchased,VBD,1
body,purchased,VBN,1
body,purchases,NNS,2
body,purport,VBP,1
body,purpose,NN,13
body,purposely,RB,5
body,pursue,VB,5
body,pursued,VBD,1
body,pursuing,VBG,2
body,pursuit,NN,4
body,pursuits,NNS,1
body,put,VB,10
body,put,VBD,5
body,put,VBN,3
body,putting,VBG,2
body,puzzled,VBN,1
body,pyramids,NNS,1
body,qualities,NNS,4
body,quantity,NN,1
body,quarrel,VB,2
body,quarrelling,VBG,1
body,quarter,NN,4
body,quartered,VBN,3
body,quarters,NNS,1
body,querulous,JJ,1
body,quest,NN,4
body,question,NN,14
body,questioned,VBN,2
body,questions,NNS,6
body,quick,JJ,5
body,quickly,RB,3
body,quiet,JJ,5
body,quieted,VBD,1
body,quietly,RB,5
body,quit,VB,6
body,quite,RB,42
body,quitted,VBD,4
body,quitted,VBN,1
body,quitting,VBG,4
body,r,NN,4
body,r,UNK,1
body,r.irc,NNP,1
body,race,NN,1
body,racked,VBN,1
body,rage,NN,2
body,raised,VBD,2
body,raised,VBN,1
body,raising,VBG,2
body,rallied,VBD,1
body,ramble,NN,1
body,ran,VBD,10
body,range,NN,1
body,rant,NN,1
body,rapacity,NN,1
body,rapid,JJ,1
body,rapidity,NN,1
body,rapture,NN,2
body,raptures,NNS,2
body,rate,NN,4
body,rather,RB,22
body,rational,JJ,5
body,rationally,RB,2
body,rattle,VB,1
body,re-establish,VB,1
body,re-read,NN,1
body,reach,NN,3
body,reached,VBD,7
body,reached,VBN,5
body,reaching,VBG,3
body,read,VB,4
body,read,VBD,11
body,read,VBN,5
body,read,VBP,1
body,readily,RB,10
body,reading,NN,2
body,reading,VBG,6
body,ready,JJ,6
body,real,JJ,20
body,real,RB,1
body,realised,VBD,1
body,realities,NNS,1
body,really,RB,41
body,reap,VB,1
body,reappear,VB,1
body,reason,NN,31
body,reason,VB,1
body,reasonable,JJ,13
body,reasonably,RB,2
body,reasoning,NN,1
body,reasons,NNS,1
body,recalled,VBD,1
body,recalled,VBN,1
body,recede,VB,1
body,receipt,NN,1
body,receive,VB,14
body,receive,VBP,1
body,received,VBD,19
body,received,VBN,19
body,receiving,VBG,11
body,recent,JJ,2
body,reception,NN,4
body,recital,NN,3
body,recognised,VBN,1
body,recognizing,VBG,1
body,recollect,VB,2
body,recollect,VBP,1
body,recollected,VBD,8
body,recollected,VBN,1
body,recollecting,VBG,3
body,recollection,NN,9
body,recollections,NNS,6
body,recommend,VB,2
body,recommendation,NN,1
body,recommended,VBD,1
body,recommended,VBN,2
body,recommending,VBG,2
body,reconcile,VB,1
body,reconciled,VBN,1
body,reconciliation,NN,1
body,reconciling,VBG,1
body,reconsidering,VBG,1
body,recover,VB,6
body,recovered,VBD,1
body,recovered,VBN,1
body,recovering,VBG,2
body,recovery,NN,2
body,rector,NN,1
body,recurring,VBG,1
body,reduced,VBN,4
body,reference,NN,2
body,referred,VBN,1
body,reflect,VB,3
body,reflected,VBD,3
body,reflection,NN,6
body,reflections,NNS,3
body,refrain,NN,1
body,refrain,VB,1
body,refrained,VBN,1
body,refreshing,JJ,1
body,refreshment,NN,2
body,refuge,NN,1
body,refusal,NN,2
body,refuse,VB,3
body,refuse,VBP,2
body,refused,VBN,4
body,refusing,VBG,3
body,refute,VB,1
body,regain,VB,1
body,regard,NN,22
body,regard,VB,2
body,regarded,VBD,1
body,regardless,RB,1
body,regiment,NN,20
body,regret,NN,10
body,regret,VB,2
body,regrets,NNS,1
body,regrets,VBZ,1
body,regretted,VBD,1
body,regretting,VBG,2
body,regulars,NNS,2
body,reject,VBP,1
body,rejected,VBD,1
body,rejected,VBN,2
body,rejecting,VBG,1
body,rejection,NN,1
body,rejoice,VB,5
body,rejoice,VBP,1
body,rejoiced,VBD,3
body,rejoiced,VBN,5
body,rejoicing,VBG,2
body,rejoined,VBD,1
body,rekindled,VBD,1
body,relate,VB,6
body,relate,VBP,1
body,related,JJ,4
body,related,VBD,4
body,related,VBN,2
body,relates,VBZ,2
body,relating,VBG,3
body,relation,NN,7
body,relations,NNS,16
body,relationship,NN,8
body,relative,JJ,1
body,reliance,NN,2
body,relied,VBN,1
body,relief,NN,8
body,relieved,JJ,2
body,relieved,VBN,2
body,relished,VBN,1
body,reluctance,NN,1
body,reluctant,JJ,1
body,rely,VBP,1
body,remain,VB,6
body,remain,VBP,1
body,remained,VBD,15
body,remained,VBN,1
body,remaining,VBG,5
body,remark,NN,1
body,remarkable,JJ,3
body,remarkably,RB,3
body,remarked,VBN,1
body,remarks,NNS,4
body,remedy,NN,1
body,remedy,VB,1
body,remember,VB,7
body,remember,VBP,2
body,remembered,VBD,8
body,remembered,VBN,1
body,remembering,VBG,2
body,remembrance,NN,3
body,remind,VB,2
body,reminded,VBD,1
body,remonstrance,NN,1
body,remorse,NN,1
body,removal,NN,5
body,remove,VB,1
body,removed,VBD,2
body,removed,VBN,10
body,removing,VBG,3
body,render,VB,1
body,rendered,VBD,3
body,rendered,VBN,2
body,renewal,NN,5
body,renewed,VBN,5
body,renewing,VBG,2
body,repaid,VBN,1
body,repaired,VBD,1
body,repaired,VBN,1
body,repeat,NN,1
body,repeat,VB,3
body,repeated,VBD,2
body,repeated,VBN,9
body,repeatedly,RB,3
body,repeating,VBG,5
body,repel,VB,1
body,repelled,VBN,1
body,repent,VB,1
body,repented,VBD,1
body,repetition,NN,2
body,repine,NN,2
body,repining,NN,2
body,repinings,NNS,1
body,replete,JJ,1
body,replied,VBD,51
body,replies,NNS,1
body,reply,NN,11
body,reply,VB,1
body,replying,VBG,2
body,report,NN,11
body,reporting,VBG,1
body,repose,NN,1
body,reprehensible,JJ,1
body,represent,VB,1
body,represent,VBP,1
body,representation,NN,2
body,represented,VBD,3
body,represented,VBN,1
body,representing,VBG,1
body,repress,VB,1
body,repressed,VBD,1
body,repressed,VBN,1
body,repressing,VBG,1
body,reproach,NN,2
body,reproached,VBD,1
body,reproaches,NNS,1
body,reproof,NN,3
body,reproofs,NNS,2
body,repugnance,NN,1
body,repugnant,JJ,1
body,repulsive,JJ,1
body,reputation,NN,2
body,reputed,JJ,1
body,request,NN,3
body,request,VB,1
body,requesting,VBG,1
body,require,VBP,1
body,required,VBD,2
body,required,VBN,3
body,requiring,VBG,1
body,requisite,JJ,1
body,requited,VBN,1
body,rescue,VB,1
body,research,NN,1
body,resemblance,NN,5
body,resent,VB,2
body,resentfully,RB,1
body,resentment,NN,10
body,reserve,NN,4
body,reserve,VBP,1
body,reserved,VBD,1
body,reserved,VBN,5
body,reserves,NNS,2
body,residence,NN,2
body,residing,VBG,1
body,resign,VB,1
body,resigned,JJ,1
body,resigned,VBD,1
body,resigned,VBN,2
body,resigning,VBG,1
body,resist,VB,2
body,resistance,NN,1
body,resisting,VBG,1
body,resolutely,RB,3
body,resolution,NN,13
body,resolve,NN,1
body,resolved,VBD,8
body,resolved,VBN,12
body,resolving,VBG,4
body,resounding,JJ,1
body,resource,NN,1
body,respect,NN,15
body,respect,VB,1
body,respect,VBP,1
body,respectability,NN,3
body,respectable,JJ,4
body,respectable-looking,JJ,1
body,respected,VBD,1
body,respected,VBN,1
body,respecting,VBG,3
body,respective,JJ,1
body,respects,NNS,3
body,rest,NN,20
body,rest,VB,3
body,rested,VBN,1
body,restless,JJ,1
body,restoration,NN,2
body,restored,VBN,1
body,restoring,VBG,1
body,restrain,VB,2
body,restraint,NN,4
body,result,VB,1
body,resuming,VBG,1
body,retailing,VBG,1
body,retain,VB,1
body,retained,VBD,2
body,retains,VBZ,1
body,retired,VBD,2
body,retirement,NN,1
body,retreated,VBD,1
body,retreating,VBG,1
body,retrospections,NNS,1
body,retrospective,JJ,1
body,return,NN,17
body,return,VB,9
body,returned,VBD,18
body,returned,VBN,3
body,returning,VBG,6
body,revealed,VBN,2
body,revealing,VBG,1
body,revenge,NN,1
body,revenging,VBG,1
body,revered,JJ,1
body,review,NN,2
body,revival,NN,1
body,revived,VBN,3
body,revolt,NN,1
body,revolted,VBN,1
body,revolution,NN,1
body,revolving,VBG,1
body,rewarded,VBN,1
body,riage,NN,1
body,rich,JJ,4
body,richly,RB,1
body,rid,JJ,3
body,ride,NN,1
body,ride,VB,1
body,ridge,NN,1
body,ridicule,NN,3
body,ridiculous,JJ,2
body,right,JJ,10
body,right,NN,3
body,right,RB,4
body,rightly,RB,2
body,ring,NN,2
body,rise,NN,2
body,rising,VBG,4
body,risk,NN,2
body,rival,NN,1
body,river,NN,6
body,road,NN,9
body,roasted,JJ,1
body,rob,NN,1
body,rob,VB,1
body,room,NN,45
body,rooms,NNS,6
body,rose,VBD,6
body,rough,JJ,1
body,round,JJ,1
body,round,NN,1
body,round,RB,6
body,round,VB,1
body,round,VBP,1
body,roused,VBD,2
body,roused,VBN,4
body,route,NN,3
body,rude,JJ,1
body,ruin,VB,3
body,ruin,VBP,1
body,ruined,VBD,1
body,ruining,VBG,1
body,run,VB,7
body,running,VBG,5
body,runs,VBZ,1
body,rushed,VBD,1
body,s,NNS,1
body,s//W,UNK,1
body,sacrifice,NN,1
body,sad,JJ,4
body,sadly,RB,1
body,safe,JJ,3
body,safely,RB,1
body,safest,JJS,1
body,safety,NN,1
body,sagacity,NN,1
body,said,VBD,172
body,said,VBN,14
body,sake,NN,9
body,sakes,NNS,1
body,salad,NN,1
body,saloon,NN,2
body,salutation,NN,2
body,same,JJ,29
body,sameness,NN,1
body,sanction,NN,1
body,sanctioned,VBN,1
body,sanguine,JJ,2
body,sash,NN,1
body,sat,VBD,21
body,sat,VBN,1
body,satin,JJ,1
body,satin,NN,1
body,satisfaction,NN,20
body,satisfactions,NNS,1
body,satisfactory,JJ,4
body,satisfied,JJ,4
body,satisfied,VBD,2
body,satisfied,VBN,11
body,satisfy,VB,6
body,satisfying,VBG,1
body,saucy,NN,1
body,save,VB,2
body,saved,VBD,1
body,saved,VBN,1
body,saving,VBG,3
body,saw,VBD,62
body,say,VB,65
body,say,VBP,7
body,saying,VBG,20
body,says,VBZ,4
body,scale,NN,1
body,scandalous,JJ,1
body,scarcely,RB,24
body,scarlet,JJ,1
body,scattered,VBN,2
body,scene,NN,10
body,scenes,NNS,1
body,scheme,NN,13
body,schemes,NNS,4
body,school,NN,2
body,score,NN,2
body,scores,NNS,1
body,scorn,VBP,1
body,scorned,VBN,1
body,scruple,NN,1
body,scruple,VB,1
body,scrupled,VBD,2
body,scruples,NNS,2
body,scrutiny,NN,1
body,sea-bathing,NN,1
body,search,NN,1
body,searching,VBG,1
body,season,NN,2
body,seat,NN,4
body,seated,VBD,1
body,seated,VBN,7
body,secluded,VBN,1
body,seclusion,NN,1
body,second,JJ,7
body,seconded,VBN,1
body,secrecy,NN,9
body,secret,JJ,2
body,secret,NN,2
body,secretly,RB,2
body,secrets,NNS,1
body,secure,JJ,1
body,secure,VB,2
body,secured,VBN,4
body,security,NN,2
body,sedate,JJ,1
body,sedateness,NN,1
body,seduction,NN,1
body,see,VB,61
body,see,VBP,12
body,seeing,VBG,29
body,seek,VB,5
body,seeking,VBG,6
body,seem,VB,7
body,seem,VBP,2
body,seemed,VBD,30
body,seemed,VBN,2
body,seems,VBZ,11
body,seen,VBD,2
body,seen,VBN,42
body,sees,VBZ,1
body,seized,VBD,2
body,seizing,VBG,1
body,seldom,RB,5
body,selected,VBD,1
body,selected,VBN,1
body,self,NN,2
body,self-conquest,JJ,1
body,self-consequence,NN,1
body,self-reproach,NN,1
body,self-willed,JJ,1
body,selfattracted,VBN,1
body,selfish,JJ,6
body,selfsufficiency,NN,1
body,selves,NNS,1
body,send,VB,13
body,send,VBP,2
body,sending,VBG,1
body,sends,VBZ,1
body,sensation,NN,3
