section,token,pos,count
body,rather,RB,65
body,ratified,VBN,1
body,ratifies,VBZ,1
body,rating,NN,1
body,ratio,NN,1
body,ration,NN,1
body,rationalization,NN,1
body,rats,NNS,1
body,rattling,VBG,1
body,ravenous,JJ,1
body,ravno,NN,1
body,raw,JJ,19
body,raw-material,NN,1
body,re,NN,2
body,re,SYM,4
body,re,VB,2
body,re-establish,VB,3
body,re-establishment,NN,2
body,re-examining,VBG,1
body,reTatioris,FW,1
body,reaHhreat,NN,1
body,reach,VB,4
body,reach,VBP,5
body,reached,VBD,5
body,reached,VBN,13
body,reaches,VBZ,4
body,reaching,VBG,2
body,reacting,VBG,1
body,reaction,NN,6
body,reactionaries,NNS,3
body,reactionary,JJ,2
body,reactions,NNS,6
body,read,VB,1
body,read,VBD,1
body,read,VBN,7
body,reader,NN,6
body,readers,NNS,3
body,readily,RB,3
body,readiness,NN,2
body,reading,NN,5
body,reading,VBG,2
body,reads,VBZ,1
body,ready,JJ,8
body,real,JJ,47
body,realism,NN,1
body,realist,NN,2
body,realistic,JJ,18
body,realistically,RB,4
body,realists,NNS,1
body,realities,NNS,1
body,realization,NN,2
body,realized,VBD,1
body,realized,VBN,1
body,really,RB,31
body,realm,NN,3
body,reaper,NN,1
body,rear,JJ,1
body,rear,NN,4
body,rearm,VB,2
body,reason,NN,57
body,reasonable,JJ,14
body,reasonably,RB,9
body,reasoning,NN,5
body,reasons,NNS,28
body,reassembling,NN,1
body,reassignment,NN,1
body,reassurance,NN,1
body,reassured,VBN,1
body,rebellion,NN,1
body,rebuff,NN,3
body,rebuffs,NNS,1
body,recall,NN,4
body,recall,VB,6
body,recall,VBP,3
body,recalled,VBD,4
body,recalled,VBN,4
body,recantation,NN,1
body,recanted,VBD,1
body,receipt,NN,4
body,receive,VB,14
body,receive,VBP,14
body,received,VBD,20
body,received,VBN,37
body,receiver,NN,1
body,receives,VBZ,3
body,receiving,VBG,3
body,recent,JJ,28
body,recently,RB,37
body,receptacles,NNS,4
body,reception,NN,10
body,recess,NN,3
body,recesses,NNS,1
body,recession,NN,2
body,reciprocal,JJ,3
body,reciprocated,VBN,1
body,reciprocity,NN,2
body,recital,NN,1
body,recitations,NNS,1
body,recited,VBD,3
body,reckon,VB,1
body,reclamation,NN,2
body,recognition,NN,14
body,recognize,VB,5
body,recognize,VBP,2
body,recognized,VBD,8
body,recognized,VBN,15
body,recognizes,VBZ,2
body,recognizing,VBG,2
body,recommend,VB,4
body,recommendation,NN,2
body,recommendations,NNS,1
body,recommended,VBN,4
body,reconnaissance,NN,1
body,reconstructed,VBN,2
body,reconvenes,VBZ,1
body,record,NN,25
body,record,VB,1
body,recorded,VBN,5
body,records,NNS,9
body,recover,VB,1
body,recovery,NN,1
body,recreation,NN,2
body,recriminations,NNS,1
body,recruited,VBN,5
body,rect,JJ,1
body,rectangular,JJ,1
body,rectifications,NNS,1
body,rectified,VBN,1
body,rection,NN,1
body,recuperation,NN,1
body,recurring,VBG,2
body,red,JJ,18
body,red-banner,NN,1
body,red-hot,JJ,1
body,redeemed,VBN,1
body,reds,NNS,1
body,reduce,VB,3
body,reduced,VBD,2
body,reduced,VBN,4
body,reducing,VBG,1
body,reduction,NN,1
body,redundant,JJ,1
body,reed,NN,1
body,reels,NNS,1
body,refer,VB,1
body,reference,NN,74
body,references,NNS,2
body,referred,VBD,12
body,referred,VBN,6
body,referring,VBG,3
body,refill,VB,2
body,refilled,VBN,1
body,refilling,VBG,1
body,refineries,NNS,1
body,refinery,NN,2
body,refining,NN,2
body,reflect,VBP,2
body,reflected,VBD,3
body,reflected,VBN,3
body,reflecting,VBG,1
body,reflection,NN,3
body,reflections,NNS,1
body,reflects,VBZ,2
body,reform,VB,1
body,refrain,VB,3
body,refreshment,NN,1
body,refugee,NN,1
body,refugees,NNS,1
body,refusal,NN,8
body,refuse,VB,6
body,refuse,VBP,3
body,refused,VBD,19
body,refused,VBN,7
body,refuses,VBZ,4
body,refusing,VBG,1
body,refuted,VBN,1
body,refutes,VBZ,1
body,regain,VB,1
body,regalvanize,VB,1
body,regard,NN,12
body,regard,VB,2
body,regard,VBP,2
body,regarded,VBD,4
body,regarded,VBN,10
body,regarding,VBG,9
body,regardless,RB,11
body,regards,VBZ,2
body,regent,NN,1
body,regime,NN,81
body,regimentation,NN,1
body,regiments,NNS,2
body,regimes,NNS,1
body,region,NN,37
body,regional,JJ,3
body,regions,NNS,18
body,register,VB,1
body,regret,NN,5
body,regret,VB,1
body,regret,VBP,2
body,regretfully,RB,1
body,regrettable,JJ,2
body,regretted,VBD,7
body,regretted,VBN,2
body,regular,JJ,10
body,regularly,RB,4
body,regulars,NNS,2
body,regulations,NNS,5
body,rehabilitate,VB,1
body,rehabilitation,NN,1
body,reign,NN,3
body,reinforced,VBN,1
body,reinforcement,NN,1
body,reinvigoration,NN,1
body,reiterated,VBD,1
body,reiterated,VBN,1
body,reiteration,NN,1
body,reject,VB,2
body,rejected,VBD,1
body,rejected,VBN,7
body,rejecting,VBG,1
body,rejection,NN,2
body,rejects,VBZ,3
body,rejoinder,NN,6
body,rejoined,VBD,15
body,rejoined,VBN,1
body,rela,SYM,1
body,relating,VBG,2
body,relation,NN,10
body,relations,NNS,65
body,relationship,NN,6
body,relationships,NNS,3
body,relative,JJ,5
body,relatively,RB,20
body,release,NN,1
body,released,VBN,3
body,releases,VBZ,1
body,relentless,JJ,1
body,relevant,JJ,1
body,reliability,NN,3
body,reliable,JJ,9
body,reliably,RB,4
body,reliance,NN,3
body,relics,NNS,2
body,relied,VBN,2
body,relied,VBP,1
body,relief,NN,13
body,relies,VBZ,1
body,relieve,VB,4
body,relieved,JJ,1
body,relieved,VBN,5
body,relieving,VBG,2
body,religion,NN,49
body,religious,JJ,21
body,relinquish,VB,1
body,relinquishing,VBG,1
body,relinquishment,NN,1
body,reluctant,JJ,2
body,reluctantly,RB,1
body,rely,VB,10
body,rely,VBP,1
body,remain,VB,9
body,remainder,NN,5
body,remained,VBD,4
body,remaining,VBG,4
body,remains,NNS,1
body,remains,VBZ,9
body,remanned,VBN,1
body,remark,NN,1
body,remark,VB,1
body,remarkable,JJ,19
body,remarkably,RB,5
body,remarked,VBD,1
body,remarks,NNS,3
body,remedied,VBN,1
body,remedy,VB,1
body,remember,VB,9
body,remember,VBP,2
body,remembered,VBD,1
body,remembered,VBN,2
body,remembrances,NNS,1
body,reminds,VBZ,1
body,reminisced,VBD,1
body,remitted,VBN,1
body,remnants,NNS,1
body,remonstrance,NN,1
body,remote,JJ,2
body,remotest,JJS,1
body,remove,VB,2
body,removed,VBD,1
body,removed,VBN,3
body,removing,VBG,2
body,render,VB,2
body,rendered,VBD,2
body,rendered,VBN,1
body,rendering,VBG,1
body,renewal,NN,2
body,renewals,NNS,1
body,renewed,VBD,1
body,renewed,VBN,1
body,renews,VBZ,1
body,rent,NN,5
body,rental,NN,2
body,rented,VBN,1
body,renunciation,NN,1
body,reojujejnent,JJ,1
body,reopen,VB,1
body,reorganization,NN,3
body,reorganized,VBD,1
body,reorganized,VBN,3
body,repainting,NN,1
body,repair,NN,2
body,repairers,NNS,1
body,repairing,VBG,1
body,repairs,NNS,2
body,repealed,VBN,1
body,repeated,VBN,1
body,repeatedly,RB,4
body,repel,VB,1
body,repentance,NN,1
body,repercussions,NNS,2
body,repetition,NN,1
body,repetitious,JJ,1
body,replace,VB,2
body,replaced,VBN,4
body,replica,NN,1
body,replied,VBD,36
body,replied,VBN,2
body,reply,NN,35
body,reply,VB,1
body,report,NN,47
body,report,VB,39
body,reported,VBD,7
body,reported,VBN,44
body,reporting,VBG,3
body,reports,NNS,63
body,reports,VBZ,2
body,repository,NN,1
body,represent,VB,3
body,represent,VBP,2
body,representation,NN,15
body,representations,NNS,5
body,representative,JJ,3
body,representative,NN,14
body,representatives,NNS,25
body,represented,VBD,7
body,represented,VBN,2
body,representing,VBG,4
body,represents,VBZ,3
body,reproduced,VBN,1
body,reproducing,VBG,1
body,republic,NN,4
body,republics,NNS,6
body,repudiated,VBD,1
body,repudiates,VBZ,1
body,repudiating,VBG,1
body,repulse,NN,1
body,repulsive,JJ,1
body,reputation,NN,5
body,repute,NN,2
body,reputed,VBN,7
body,reputedly,RB,4
body,request,NN,22
body,requested,VBD,1
body,requested,VBN,2
body,requesting,VBG,1
body,requests,NNS,3
body,require,VB,12
body,require,VBP,1
body,required,JJ,1
body,required,VBD,9
body,required,VBN,32
body,requirement,NN,3
body,requirements,NNS,14
body,requires,VBZ,4
body,requiring,VBG,3
body,requisitions,NNS,1
body,reread,VB,1
body,res,NNS,1
body,resale,NN,1
body,rescue,NN,2
body,research,NN,2
body,resemble,VBP,1
body,resembles,VBZ,1
body,resent,VB,1
body,resent,VBP,1
body,resented,VBD,4
body,resented,VBN,2
body,resentful,JJ,1
body,resentment,NN,3
body,resentments,NNS,1
body,reservation,NN,8
body,reservations,NNS,1
body,reserve,NN,13
body,reserve,VB,2
body,reserved,JJ,1
body,reserved,VBN,3
body,reserves,NNS,13
body,reservoir,NN,3
body,reservoirs,NNS,2
body,residence,NN,8
body,residences,NNS,1
body,residential,JJ,3
body,resides,VBZ,2
body,residing,VBG,1
body,residue,NN,2
body,resign,VB,3
body,resignation,NN,6
body,resigned,VBN,1
body,resigns,VBZ,7
body,resiliency,NN,1
body,resist,VB,5
body,resistance,NN,17
body,resisted,VBN,2
body,resisting,VBG,2
body,resolute,JJ,3
body,resolution,NN,1
body,resolutions,NNS,1
body,resolved,VBD,2
body,resolved,VBN,3
body,resolving,VBG,1
body,resort,NN,2
body,resort,VB,2
body,resorted,VBD,2
body,resorted,VBN,4
body,resorting,VBG,1
body,resounded,VBD,1
body,resources,NNS,34
body,respect,NN,42
body,respect,VBP,1
body,respected,VBN,2
body,respectful,JJ,1
body,respectfully,RB,58
body,respective,JJ,9
body,respectively,RB,7
body,respects,NNS,8
body,resplendent,JJ,2
body,responded,VBD,2
body,response,NN,10
body,responsibility,NN,18
body,responsible,JJ,21
body,rest,NN,28
body,rest,VB,1
body,restaurant,NN,4
body,restaurants,NNS,1
body,rested,VBD,1
body,resthome,NN,1
body,restoration,NN,3
body,restore,VB,3
body,restored,VBN,5
body,restoring,VBG,3
body,restrain,VB,1
body,restraining,VBG,1
body,restriction,NN,1
body,restrictions,NNS,6
body,rests,VBZ,1
body,result,NN,36
body,result,VB,9
body,resultant,JJ,7
body,resulted,VBD,7
body,resulted,VBN,6
body,resulting,VBG,1
body,results,NNS,19
body,resume,VB,4
body,resumed,VBD,1
body,resumed,VBN,4
body,resumption,NN,2
body,resurrection,NN,1
body,retail,JJ,1
body,retain,VB,4
body,retained,VBN,1
body,retaining,VBG,1
body,retains,VBZ,1
body,retaliation,NN,2
body,retire,VB,1
body,retired,VBD,2
body,retirement,NN,2
body,retiring,VBG,2
body,retreat,NN,3
body,retreating,VBG,2
body,retreats,NNS,1
body,return,NN,22
body,return,VB,23
body,returned,VBD,11
body,returned,VBN,8
body,returning,VBG,5
body,returns,VBZ,1
body,reveals,VBZ,2
body,revelation,NN,1
body,revelations,NNS,1
body,revenge,NN,2
body,revenue,NN,6
body,revenues,NNS,9
body,reverently,RB,2
body,reversal,NN,1
body,reverse,NN,1
body,reversed,VBD,2
body,reversed,VBN,1
body,reverses,VBZ,2
body,review,NN,7
body,reviewed,VBN,3
body,reviewing,VBG,7
body,reviews,NNS,1
body,reviews,VBZ,1
body,reviled,VBN,1
body,revised,JJ,1
body,revised,VBD,1
body,revised,VBN,1
body,revision,NN,2
body,revivifying,VBG,1
body,revoir,NN,1
body,revolt,NN,7
body,revolution,NN,27
body,revolutionary,JJ,14
body,revolutionary,NN,1
body,revolutionist,NN,1
body,revolutionists,NNS,2
body,revolutions,NNS,2
body,rewarded,VBN,1
body,rewards,NNS,1
body,rgel,FW,1
body,rheumatic,JJ,1
body,rich,JJ,10
body,richest,JJS,4
body,richness,NN,2
body,rid,JJ,1
body,rid,VB,1
body,ridiculous,JJ,1
body,riding,VBG,1
body,rife,JJ,1
body,rifles,NNS,2
body,right,JJ,10
body,right,NN,55
body,right,RB,11
body,right-wing,JJ,1
body,rightTCohcessions,NNS,1
body,rightist,JJ,1
body,rightists,NNS,1
body,rightly,RB,1
body,rights,NNS,25
body,rigorously,RB,1
body,ring,NN,1
body,ringleaders,NNS,1
body,riot,NN,1
body,ripe,JJ,1
body,ripened,VBD,1
body,rise,NN,9
body,rise,VB,4
body,risen,VBN,2
body,rises,VBZ,1
body,rising,VBG,1
body,risk,NN,6
body,risk,VB,1
body,risked,VBD,1
body,rites,NNS,2
body,ritory,JJ,1
body,rival,NN,1
body,rivalries,NNS,1
body,rivalry,NN,1
body,river,NN,7
body,rlwar,JJ,1
body,rnakejjolitical,JJ,1
body,rnnnhy,NN,1
body,road,NN,5
body,road-building,NN,1
body,roadbed,NN,2
body,roads,NNS,6
body,roadside,NN,1
body,roaring,VBG,1
body,robbed,VBD,1
body,robbed,VBN,1
body,robbers,NNS,1
body,robes,NNS,4
body,rock,NN,3
body,rock-granite,JJ,1
body,rockbound,NN,1
body,rocky,JJ,1
body,roll,NN,1
body,rolled,VBD,1
body,rolled,VBN,1
body,rolled-metal,JJ,1
body,rolled-steel,NN,2
body,rolling,JJ,1
body,rolling,NN,3
body,rolling,VBG,4
body,romantic,JJ,1
body,roof,NN,3
body,room,NN,30
body,rooms,NNS,15
body,roosevelt,NN,1
body,root,VB,1
body,rooted,VBN,1
body,rope,NN,1
body,ropean,NN,1
body,ror,NN,1
body,rose,VBD,2
body,roses,NNS,1
body,rough,JJ,4
body,round,JJ,1
body,round,NN,3
body,round,RB,1
body,round,VB,3
body,route,NN,17
body,routine,JJ,1
body,routine,NN,1
body,row,NN,1
body,rows,NNS,7
body,royal,JJ,2
body,royal,NN,1
body,royalist,NN,1
body,royalty,NN,1
body,rp-fjghjj,NN,1
body,rubber-bearing,JJ,1
body,rubbers,NNS,1
body,rubies,NNS,1
body,ruble,NN,12
body,rubles,NNS,78
body,rug,NN,1
body,ruin,VB,1
body,ruined,VBD,1
body,rule,NN,3
body,rule,VB,1
body,ruler,NN,2
body,rulers,NNS,2
body,rules,NNS,1
body,ruling,NN,1
body,ruminated,VBD,1
body,rumor,NN,7
body,rumors,NNS,16
body,run,NN,5
body,run,VB,12
body,run,VBN,5
body,run,VBP,2
body,run-down,JJ,2
body,running,NN,1
body,running,VBG,13
body,runs,VBZ,8
body,rural,JJ,6
body,rush,VB,1
body,rushing,VBG,1
body,ruthless,JJ,9
body,ruthlessly,RB,3
body,ruthlessness,NN,3
body,rv,NN,1
body,rye,NN,7
body,s,NNS,2
body,s,VBZ,1
body,sJrength,NN,1
body,sOVIET,NNP,1
body,saber,NN,1
body,sabotage,NN,10
body,sabotage,VB,1
body,sabotaging,NN,1
body,sabotaging,VBG,1
body,saboteurs,NNS,1
body,sacred,JJ,3
body,sacrifice,NN,1
body,sacrificed,VBN,2
body,sacrifices,NNS,5
body,sacrificial,JJ,1
body,sad,JJ,7
body,saddle,NN,1
body,saddles,NNS,3
body,safe,JJ,9
body,safeguarding,VBG,2
body,safeguards,NNS,1
body,safely,RB,2
body,safer,JJR,2
body,safest,JJS,2
body,safety,NN,6
body,said,VBD,244
body,said,VBN,21
body,sailed,VBD,2
body,sailing,NN,1
body,sailor,NN,1
body,sailors,NNS,1
body,sails,VBZ,1
body,saints,NNS,1
body,sake,NN,1
body,salary,NN,2
body,sale,NN,2
body,sales,NNS,2
body,salts,NNS,1
body,same,JJ,67
body,sample,NN,1
body,sanatorium,NN,5
body,sanatoriumpalaces,NNS,1
body,sanatoriums,NNS,10
body,sanction,NN,1
body,sanctions,NNS,4
body,sanctity,NN,4
body,sand,NN,3
body,sandwiches,NNS,2
body,sang,VBD,1
body,sanguine,JJ,2
body,sanitary,JJ,3
body,sanity,NN,1
body,sapphires,NNS,1
body,sat,VBD,15
body,sat,VBN,1
body,satin,JJ,1
body,satisfaction,NN,9
body,satisfactorily,RB,4
body,satisfactory,JJ,8
body,satisfied,JJ,1
body,satisfied,VBN,2
body,satisfy,VB,2
body,satisfying,VBG,2
body,sausages,NN,1
body,sauterne,NN,1
body,save,VB,7
body,saved,VBD,2
body,saved,VBN,2
body,saves,VBZ,1
body,saving,VBG,1
body,savings,NNS,1
body,saw,NN,1
body,saw,VBD,65
body,say,NNP,1
body,say,VB,41
body,say,VBP,7
body,saying,VBG,7
body,says,VBZ,3
body,scaffoldings,NNS,1
body,scale,NN,3
body,scaled,VBN,1
body,scant,JJ,1
body,scarcely,RB,6
body,scarcity,NN,2
body,scare,NN,3
body,scared,VBN,3
body,scarves,NNS,1
body,scattered,VBN,10
body,scatters,VBZ,1
body,scenario,NN,1
body,scene,NN,3
body,scenes,NNS,6
body,scenic,JJ,1
body,schedule,NN,2
body,scheduled,VBN,1
body,schedules,NNS,1
body,scheme,NN,1
body,schism,NN,1
body,scholar,NN,1
body,scholarly,JJ,3
body,scholarship,NN,2
body,school,NN,20
body,schoolhouses,NNS,1
body,schools,NNS,27
body,science,NN,3
body,scientific,JJ,23
body,scientifically,RB,1
body,scientist,NN,5
body,scientists,NNS,5
body,scoffingly,RB,1
body,scope,NN,1
body,scorched,JJ,3
body,scorched,VBN,1
body,score,NN,1
body,scores,NNS,2
body,scornful,JJ,1
body,scramble,VB,1
body,scrupulous,JJ,1
body,scrupulously,RB,4
body,sculptor,NN,1
body,sculptress,NN,5
body,sculpture,NN,2
body,sculptured,VBD,1
body,scuttled,VBN,1
body,scythe,NN,1
body,se,FW,1
body,sea,NN,12
body,seal,NN,1
body,sealing,VBG,1
body,seamless,JJ,2
body,seaport,NN,4
body,search,NN,1
body,searching,VBG,1
body,searchlight,NN,1
body,season,NN,6
body,seat,NN,4
body,seated,VBN,8
body,seating,VBG,1
body,seats,NNS,2
body,second,JJ,34
body,second,LS,1
body,second-rate,JJ,1
body,secondary,JJ,4
body,secondly,RB,1
body,secrecy,NN,1
body,secret,JJ,42
body,secret,NN,3
body,secret-police,JJ,1
body,secretarial,JJ,1
body,secretariat,NN,1
body,secretaries,NNS,5
body,secretary,NN,29
body,secretly,RB,2
body,secrets,NNS,2
body,section,NN,25
body,sections,NNS,24
body,secure,JJ,6
body,secure,VB,14
body,secure,VBP,1
body,secured,VBN,3
body,securely,RB,4
body,secures,VBZ,1
body,securing,VBG,3
body,security,NN,33
body,sediment,NN,1
body,see,VB,101
body,see,VBP,16
body,seed,NN,3
body,seeders,NNS,1
body,seeds,NNS,4
body,seeing,VBG,9
body,seek,VB,7
body,seek,VBP,4
body,seeking,VBG,5
body,seeks,VBZ,2
body,seem,VB,12
body,seem,VBP,18
body,seemed,VBD,39
body,seemed,VBN,2
body,seemingly,RB,1
body,seems,VBZ,43
body,seen,VBN,48
body,sees,VBZ,3
body,segments,NNS,1
body,sei,NN,1
body,seize,VB,2
body,seized,VBD,1
body,seized,VBN,2
body,seizure,NN,3
body,seldom,RB,1
body,selected,VBN,2
body,selection,NN,2
body,selective,JJ,2
body,self,NN,1
body,self-accusation,NN,2
body,self-accusations,NNS,1
body,self-assurance,NN,1
body,self-conception,NN,1
body,self-confessed,JJ,1
body,self-confidence,NN,1
body,self-contained,JJ,8
body,self-criticism,NN,1
body,self-determination,NN,3
body,self-effacing,JJ,1
body,self-government,NN,1
body,self-incriminating,JJ,1
body,self-interest,NN,11
body,self-preservation,JJ,1
body,self-preservation,NN,2
body,self-protection,NN,1
body,self-reliance,NN,2
body,self-respect,NN,5
body,self-respecting,JJ,1
body,self-respecting-looking,JJ,1
body,self-sufficiency,NN,5
body,self-sufficient,JJ,6
body,self-supporting,JJ,1
body,selfconfident,JJ,1
body,selfcontrol,NN,1
body,selfish,JJ,3
body,selfless,JJ,5
body,selfproclaimed,JJ,1
body,selfrespect,NN,1
body,sell,VB,2
body,selling,NN,2
body,selling,VBG,1
body,sells,VBZ,1
body,semiautono,NN,1
body,senator,NN,1
body,send,VB,12
body,send,VBP,2
body,send-off,NN,2
body,sending,VBG,4
body,senior,JJ,3
body,sensation,NN,8
body,sense,NN,14
body,sense,VB,1
body,sense,VBP,1
body,sensed,VBD,2
body,senses,NNS,1
body,sensibilities,NNS,4
body,sensible,JJ,1
body,sensitive,JJ,4
body,sensitiveness,NN,1
body,sent,VBD,11
body,sent,VBN,23
body,sentence,NN,4
body,sentenced,VBN,12
body,sentences,NNS,5
body,sentiment,NN,3
body,sentimental,JJ,1
body,sentimentality,NN,1
body,sentiments,NNS,2
body,sentry,NN,1
body,separate,JJ,10
body,separate,VB,1
body,separated,VBN,2
body,separately,RB,2
body,separating,VBG,1
body,sequence,NN,1
body,serene,JJ,2
body,sergeants,NNS,1
body,seriatim,NN,1
body,seriatim,VBP,1
body,series,NN,5
body,serious,JJ,68
body,seriously,RB,16
body,seriousminded,JJ,1
body,seriousness,NN,3
body,servant,NN,2
body,serve,VB,11
body,serve,VBP,2
body,served,VBD,13
body,served,VBN,20
body,serves,VBZ,5
body,service,NN,40
body,serviceable,JJ,1
body,serviced,VBN,1
body,services,NNS,6
body,serving,VBG,5
body,servitude,NN,1
body,session,NN,14
body,sessions,NNS,7
body,set,NN,7
body,set,VB,4
body,set,VBD,7
body,set,VBN,23
body,set,VBP,1
body,sets,NNS,6
body,sets,VBZ,3
body,setting,NN,3
body,setting,VBG,4
body,settings,NNS,2
body,settle,VB,7
body,settled,VBN,9
body,settlement,NN,23
body,settlements,NNS,3
body,settles,VBZ,2
body,seven,CD,20
body,seven-year,JJ,1
body,seventeen,CD,2
body,seventeenth,NN,3
body,seventy,CD,2
body,seventy-eight,CD,1
body,seventy-five,CD,1
body,seventy-two,CD,1
body,several,JJ,50
body,severe,JJ,10
body,severely,RB,5
body,severing,VBG,1
body,severity,NN,3
body,severs,VBZ,2
body,sewn,VBN,1
body,sexes,NNS,2
body,shades,NNS,1
body,shadow,NN,2
body,shaft,NN,3
body,shaken,VBN,6
body,shakeups,NNS,1
body,shall,MD,38
body,sham,NN,1
body,shape,NN,2
body,shaped,JJ,1
body,share,NN,5
body,shares,NNS,1
body,sharp,JJ,3
body,sharply,RB,1
body,shashlik,NN,1
body,shaved,VBD,1
body,shaved,VBN,1
body,shawls,NNS,2
body,she,PRP,51
body,sheer,JJ,1
body,sheer,NN,1
body,sheerly,RB,2
body,sheet,NN,3
body,shelling,VBG,1
body,shelved,VBD,1
body,shelves,NNS,1
body,shield,NN,1
body,shielded,VBN,1
body,shift,NN,1
body,shifted,VBN,3
body,shifting,VBG,2
body,shiny,JJ,1
body,ship,NN,3
body,ship,VB,1
body,shipbuilding,NN,3
body,shipment,NN,5
body,shipments,NNS,12
body,shipped,VBN,7
body,shipping,NN,4
body,shipping,VBG,1
body,ships,NNS,10
body,shipyards,NNS,2
body,shirt,NN,1
body,shock,NN,4
body,shock-worker,NN,1
body,shocked,VBD,1
body,shocked,VBN,2
body,shoe,NN,2
body,shoes,NNS,5
body,shoot,VB,2
body,shooter,NN,1
body,shooting,NN,8
body,shooting,VBG,1
body,shootings,NNS,7
body,shoots,VBZ,1
body,shop,NN,3
body,shopped,VBD,1
body,shopping,NN,1
body,shops,NNS,18
body,shopwindows,NNS,2
body,shore,NN,6
body,shores,NNS,1
body,short,JJ,27
body,short,RB,1
body,short-wave,JJ,2
body,shortage,NN,3
body,shorter,JJR,2
body,shortly,RB,11
body,shorts,NNS,2
body,shortsighted,JJ,2
body,shot,NN,1
body,shot,VBD,2
body,shot,VBN,16
body,shots,NNS,1
body,should,MD,236
body,shoulder,NN,5
body,shoulder,VB,1
body,shoulders,NNS,6
body,shouted,VBD,1
body,shoved,VBD,1
body,show,NN,7
body,show,VB,15
body,show,VBP,2
body,showed,VBD,12
body,shower,NN,1
body,showing,NN,4
body,showing,VBG,5
body,showings,NNS,1
body,shown,VBN,9
body,shows,NNS,1
body,shows,VBZ,3
body,shrewd,JJ,5
body,shrinkage,NN,1
body,shrinking,VBG,1
body,shrugged,VBD,1
body,shut,VBN,1
body,shutting,VBG,1
body,shuttle,NN,1
body,sian,JJ,2
body,sick,JJ,5
body,sickle,JJ,1
body,sickle,NN,1
body,side,NN,33
body,sidelights,NNS,1
body,sides,NNS,21
body,sidle,VB,1
body,siege,NN,3
body,sifting,VBG,1
body,sight,NN,6
body,sign,NN,2
body,sign,VB,12
body,signal,NN,1
body,signalized,VBN,1
body,signally,RB,1
body,signatories,NNS,1
body,signature,NN,1
body,signatures,NNS,2
body,signed,VBD,3
body,signed,VBN,13
body,significance,NN,27
body,significances,NNS,1
body,significant,JJ,30
body,signs,NNS,9
body,silly,JJ,1
body,silver,NN,1
body,simi,SYM,1
body,similar,JJ,45
body,similarity,NN,1
body,similarly,RB,6
body,simmered,VBN,1
body,simple,JJ,28
body,simplicities,NNS,1
body,simplicity,NN,5
body,simply,RB,27
body,simultaneous,JJ,3
body,simultaneously,RB,4
body,since,IN,36
body,sincere,JJ,7
body,sincerely,RB,12
body,sincerest,JJS,1
body,sincerity,NN,10
body,sine,NN,1
body,sing,VBP,1
body,singing,NN,5
body,singing,VBG,2
body,single,JJ,7
body,single-page,JJ,2
body,single-purposed,JJ,1
body,singled,VBN,1
body,singlehanded,JJ,2
body,singleness,NN,1
body,singly,RB,1
body,singular,JJ,1
body,sink,VBP,1
body,sinking,NN,1
body,sinking,VBG,1
body,sion,NN,2
body,sions,NNS,1
body,siothfulness,NN,1
body,sisted,VBN,1
body,sister,NN,1
body,sisters,NNS,1
body,sit,VB,4
body,sit-down,JJ,1
body,sites,NNS,1
body,sitting,VBG,3
body,situa,NN,1
body,situated,VBD,3
body,situated,VBN,2
body,situation,NN,327
body,situations,NNS,28
body,six,CD,39
body,six-day,JJ,1
body,sixfold,RB,1
body,sixteen,CD,4
body,sixteenth,NN,1
body,sixth,NN,1
body,sixths,NNS,1
body,sixty,CD,6
body,sixty-five,CD,2
body,sixty-three,CD,1
body,sixtyfive,JJ,1
body,sixtytwo,CD,1
body,size,NN,16
body,size,VB,1
body,skating,VBG,1
body,sketchy,JJ,1
body,skewers,NNS,1
body,skiers,NNS,1
body,skiing,NN,1
body,skill,NN,7
body,skilled,JJ,6
body,skin-deep,JJ,1
body,skirts,VBZ,1
body,skis,NNS,1
body,sky,NN,1
body,sky-blue,JJ,1
body,slacks,NNS,1
body,slang,NN,1
body,slant,NN,2
body,slave,NN,1
body,slaves,NNS,1
body,slavia,FW,1
body,sleeper,NN,1
body,sleepers,NNS,1
body,sleeping,VBG,1
body,sleeves,NNS,1
body,slight,JJ,1
body,slightly,RB,2
body,slipping,VBG,1
body,slit,VB,1
body,slogan,NN,1
body,slogans,NNS,5
body,slothful,JJ,1
body,slothfulness,NN,1
body,slow,JJ,3
body,slow,VB,1
body,slow-up,JJ,1
body,slowed,VBD,1
body,slowed,VBN,1
body,slower,JJR,3
body,slowly,RB,6
body,slowness,NN,1
body,sly,JJ,1
body,smacked,VBD,2
body,small,JJ,42
body,smaller,JJR,22
body,smallest,JJS,1
body,smart,JJ,4
body,smarted,VBD,1
body,smartly,RB,2
body,smashed,VBN,1
body,smashing,VBG,1
body,smelting,NN,1
body,smile,NN,2
body,smilingly,RB,1
body,smock,NN,1
body,smooth,VB,1
body,smoothed,VBD,1
body,snack,NN,1
body,snap,NN,1
body,snapped,VBD,1
body,sneaker,NN,1
body,sneakers,NNS,1
body,snickering,VBG,1
body,snot,NN,1
body,snow,NN,10
body,snow-covered,JJ,1
body,snow-peaked,JJ,1
body,snow-whiteness,NN,1
body,snowfall,NN,1
body,snowstorm,NN,1
body,snub-nosed,JJ,1
body,snubbed,VBN,1
body,so,IN,19
body,so,RB,231
body,so-called,JJ,29
body,soap-bubble,JJ,1
body,socalled,JJ,3
body,soccer,NN,1
body,social,JJ,21
body,social-welfare,JJ,1
body,socialism,NN,8
body,socialist,JJ,8
